"loss","mae","mean_q","mean_eps","episode_reward","nb_episode_steps","nb_steps","episode","duration"
"0.00023807594513414188","0.1664925622753799","0.22222624998539686","0.8431245999999999","3.0","257","174436","960","6.662980399999924"
"0.0008276944331271352","0.16342788701876998","0.21768852975219488","0.8429518000000001","0.0","127","174563","961","3.3327417000000423"
"0.0002194138076378775","0.1750801682191075","0.2347726211795267","0.8427988000000001","2.0","212","174775","962","5.527452400000129"
"0.00033143866608692664","0.16959414865289416","0.22624580732413702","0.8426404","0.0","141","174916","963","3.7382477000001018"
"0.00023540784626247305","0.1693801557754769","0.22559876608497956","0.8425162","0.0","135","175051","964","3.5233305000001565"
"0.00029768719701093815","0.1757783027631896","0.2354568876326084","0.8423542","2.0","222","175273","965","5.722687599999972"
"0.0003971127044314926","0.1725314089655876","0.2321931850910187","0.8421634","2.0","200","175473","966","5.135041300000012"
"0.00035531126749057356","0.17230551370552608","0.2317124379532678","0.8420104","0.0","143","175616","967","3.8469638000001396"
"0.00022521035413313717","0.16129224592602098","0.2155286671666356","0.8418087999999999","5.0","308","175924","968","8.25276359999998"
"0.0002509702390982836","0.16650273991482598","0.2220948713166373","0.8416072","0.0","139","176063","969","3.731646599999749"
"0.00025813211500067354","0.17290111112853754","0.23041373134955115","0.8414614","1.0","185","176248","970","4.94651470000008"
"0.00032304539579924423","0.17150233499705791","0.22941920934961393","0.8412849999999998","2.0","206","176454","971","5.648954799999956"
"0.00013345540995736505","0.1731599691622662","0.23177109405679522","0.8410960000000001","2.0","212","176666","972","5.682003700000223"
"0.0001347013255629766","0.16285326878229778","0.21807125906149546","0.8409195999999999","1.0","179","176845","973","4.759750499999882"
"0.00014167384675025326","0.1701101270027277","0.22737790280725897","0.8407647999999999","1.0","166","177011","974","4.336896400000114"
"0.00030000711801810264","0.1763038155348862","0.23544792392674616","0.8406298","0.0","137","177148","975","3.638292300000103"
"0.00028483813581591346","0.18087123018322568","0.24215046880823193","0.8405092000000001","0.0","130","177278","976","3.364063299999998"
"0.0001756915474222141","0.16983151163269833","0.2267459700020348","0.8403760000000001","1.0","165","177443","977","4.2076694000002135"
"0.00028061004920318464","0.17167041066921118","0.22976837013707016","0.8402428","0.0","132","177575","978","3.433374400000048"
"0.0003347150350936527","0.1637239647217286","0.21802746791106004","0.8401131999999999","1.0","155","177730","979","3.99096660000032"
"0.0003145533661271686","0.1692317315647679","0.22556473266693852","0.8399871999999999","0.0","125","177855","980","3.177389800000128"
"0.00028784117607163194","0.16881477719415788","0.22570160841164383","0.8398486000000002","1.0","182","178037","981","4.793415299999651"
"0.0002406903585120299","0.16888550258412652","0.22493160166302506","0.8396775999999999","1.0","197","178234","982","5.164224999999988"
"0.0002185715999492762","0.1675488722200195","0.2236281388128797","0.839503","1.0","191","178425","983","4.961204100000032"
"0.0003223642739916007","0.17812789380550384","0.23776569291949273","0.8393086000000001","3.0","243","178668","984","6.279234199999792"
"0.00025385465476066986","0.15698539794877517","0.20915381541085798","0.8391232","1.0","169","178837","985","4.400710500000059"
"0.00026473499923612866","0.16868269737019684","0.224913243543018","0.8389864000000001","0.0","133","178970","986","3.4206343000000743"
"0.0002444780033539036","0.1774611183657096","0.23707586240309936","0.8388334","1.0","210","179180","987","5.409195899999759"
"0.00017204952207354902","0.17138446794777382","0.22983339319868787","0.838666","1.0","161","179341","988","4.197412899999563"
"0.0005095904543587984","0.16508381699140257","0.2205611587716983","0.8384986","2.0","210","179551","989","5.395037199999933"
"0.00025674098704560794","0.17253925651311874","0.2308426322415471","0.8383185999999999","1.0","190","179741","990","4.85239219999994"
"0.00014984938724857353","0.16866817603171883","0.22583798230704616","0.8381259999999999","2.0","239","179980","991","6.2124571000003925"
"0.0021680823469068856","0.1761834749153682","0.23979643838746206","0.8379568","0.0","138","180118","992","3.665458199999648"
"0.0010369519272249558","0.17809824870219307","0.2408983451979501","0.8377804000000001","3.0","251","180369","993","6.476165000000037"
"0.0017684876991890717","0.18484983333321506","0.24777887415054234","0.8375895999999998","1.0","173","180542","994","4.489103200000045"
"0.0011742278413955567","0.18012475391680544","0.24110653217543254","0.8374330000000001","1.0","178","180720","995","4.63727420000032"
"0.0009172145680854648","0.17340466851482586","0.23106542564168267","0.8372655999999998","2.0","195","180915","996","4.999306200000319"
"0.0006407524560017918","0.17259539626538753","0.23046425357460976","0.8371054000000001","1.0","158","181073","997","4.121939799999836"
"0.0006896579664802024","0.1769435941463425","0.2373601957446053","0.8369577999999999","1.0","169","181242","998","4.336951600000248"
"0.0006206383734024712","0.17113252338021995","0.22879165410995483","0.8368102000000001","1.0","160","181402","999","4.178156500000114"
"0.000787962373275756","0.17504173765579858","0.23292850785785252","0.8366734","0.0","144","181546","1000","3.827317000000221"
"0.0008233721709205253","0.17628582290240696","0.23597125304596764","0.8364826","4.0","281","181827","1001","7.263294500000029"
"0.0006262072188559721","0.16924511860398686","0.22672310822150288","0.8362954","0.0","135","181962","1002","3.525039000000106"
"0.0004558780332373834","0.17367010665874855","0.23199564802880382","0.8361424","2.0","206","182168","1003","5.367795599999681"
"0.00028576686218300773","0.18256828494247843","0.24311757698410846","0.8359408","3.0","243","182411","1004","6.274559299999964"
"0.00025661136516481","0.1783172975886952","0.23752590652668115","0.8357716","0.0","133","182544","1005","3.4954321000000164"
"0.00035185126429535153","0.18520953569640505","0.24670008807740312","0.8356275999999998","1.0","187","182731","1006","4.87610820000009"
"0.00029987426803147955","0.17644906061745824","0.23667892068624496","0.8354674000000002","1.0","168","182899","1007","4.366723800000273"
"0.00028437194906314053","0.18145540994159953","0.2426644923146238","0.8352172","6.0","387","183286","1008","10.077333600000202"
"0.00028802272387380343","0.16648299164242214","0.22300798915050649","0.8349454000000002","2.0","218","183504","1009","5.754253200000221"
"0.0002821752087209675","0.17017267907367034","0.22742509096860886","0.8347870000000001","0.0","135","183639","1010","3.5387754999997014"
"0.00033841484789371535","0.17506426383378143","0.2339995114480035","0.8346196","3.0","234","183873","1011","6.171801699999833"
"0.00021811998400498225","0.1711177707746111","0.2289042606435973","0.8344090000000001","2.0","233","184106","1012","6.176159499999812"
"0.0003586574236097102","0.18494899746249704","0.24641106803627574","0.8342434","0.0","137","184243","1013","3.562257900000077"
"0.00022199020314278017","0.17452868001133787","0.2335119300028857","0.8340903999999999","2.0","205","184448","1014","5.552158499999678"
"0.0001859910494602988","0.18220676324869456","0.243825003766177","0.833896","2.0","226","184674","1015","5.949486900000011"
"0.00024030958000208636","0.1824052362986233","0.24421725389750107","0.8337106","1.0","183","184857","1016","4.74773069999992"
"0.00026816911451987835","0.1826620101928711","0.24422833090648055","0.8335702","0.0","130","184987","1017","3.3506969999998546"
"0.0001596816826244881","0.173808555620221","0.23223818122194365","0.8334189999999999","2.0","208","185195","1018","5.38203220000014"
"0.00020894254155392423","0.1719172429747698","0.2296223058933165","0.8332516000000001","1.0","162","185357","1019","4.25190160000011"
"0.00027731104605158586","0.17737841192218992","0.2369050641854604","0.8330968","1.0","182","185539","1020","4.653366100000312"
"0.00019097927615803202","0.18230016724421427","0.24411844496543592","0.8328987999999999","4.0","259","185798","1021","6.79920119999997"
"0.00014701876060309018","0.17039784920566223","0.22783400673492282","0.8326899999999999","2.0","206","186004","1022","5.412705899999764"
"0.00019276630732277007","0.17428499408837023","0.23268771968011198","0.8324938000000003","3.0","230","186234","1023","6.012038200000006"
"0.00025398679709349596","0.18154486487893498","0.2417664130528768","0.8322976","2.0","206","186440","1024","5.354811300000165"
"0.00019713083329898418","0.1643415355199092","0.21946322837391416","0.8321392","0.0","145","186585","1025","3.8170113999999558"
"0.00020208358601730256","0.1717213367422422","0.22919657653656558","0.8319483999999998","3.0","279","186864","1026","7.189683399999922"
"0.0002372026797780159","0.19008945632312033","0.25434764019317097","0.8317594","0.0","142","187006","1027","3.6944328999998106"
"0.00024330054363665775","0.17468555830419064","0.23346546597101472","0.8316154000000001","1.0","176","187182","1028","4.554002699999728"
"0.00014821274257378214","0.16762913167476653","0.22471103105280135","0.8314551999999998","1.0","182","187364","1029","4.873023099999955"
"0.0002153104974524922","0.1851160686928779","0.24654869874939322","0.8313166000000001","0.0","127","187491","1030","3.413892300000043"
"0.00026236890731625963","0.1673955712467432","0.2235769865413507","0.8311942000000001","0.0","142","187633","1031","3.7082024999999703"
"0.00021164858860763213","0.17943238861420574","0.24008420416537454","0.8310681999999998","0.0","139","187772","1032","3.621015400000033"
"0.0001794801816888341","0.16717094447877673","0.22311687072118122","0.8309260000000003","1.0","180","187952","1033","4.7989754000000175"
"0.00017372276978345656","0.1822564908387986","0.24318028647791257","0.8307657999999999","1.0","175","188127","1034","4.620438699999795"
"0.00016637279804854188","0.17317818014910727","0.23074675825509158","0.8306272","0.0","133","188260","1035","3.515083499999946"
"0.00015874270936132404","0.1663885698762051","0.22244754295016445","0.8304903999999999","1.0","171","188431","1036","4.4579398000000765"
"0.00020365957601009948","0.17545549443055844","0.2337548958844152","0.8303086000000001","3.0","233","188664","1037","6.132195600000159"
"0.00029371927547156414","0.16477651748715377","0.21950612271704326","0.8301303999999998","1.0","161","188825","1038","4.235253600000306"
"0.0002843715531525959","0.17369306236505508","0.23311557471752167","0.8299666000000001","2.0","200","189025","1039","5.160215700000208"
"0.00031502362269194515","0.18068081399668817","0.24303078910578851","0.8297938000000001","1.0","186","189211","1040","4.764574599999833"
"0.000231798504663809","0.17772321708892522","0.23770810004911924","0.8295400000000004","5.0","378","189589","1041","9.84552789999998"
"0.00019061319208362717","0.17778392046176153","0.237978868700307","0.8292646000000002","3.0","232","189821","1042","5.987970099999984"
"0.0004444929140762807","0.18329658684405414","0.24467211907560174","0.8290611999999998","3.0","221","190042","1043","5.768616800000018"
"0.002097675902859919","0.184728701133281","0.24636731203645468","0.8289046","0.0","127","190169","1044","3.3424222000003283"
"0.001359152125620643","0.1857951661402529","0.24762475924058394","0.8287479999999998","2.0","221","190390","1045","5.80593110000018"
"0.0010798115761190274","0.18571151979267597","0.24646802200004458","0.8285914","0.0","128","190518","1046","3.3382965000000695"
"0.0006890494016988668","0.18645063638687134","0.24984179586172103","0.8284438000000001","2.0","200","190718","1047","5.422622200000205"
"0.0005793314395352928","0.1840996850085886","0.2477545569601812","0.8282854000000001","1.0","154","190872","1048","4.133720900000299"
"0.0005657500804891638","0.18601324587412502","0.24888682721749597","0.8281341999999998","1.0","181","191053","1049","4.767984499999784"
"0.00046702223358630773","0.19028630900767543","0.253522208621425","0.8279956","0.0","127","191180","1050","3.3285545000003367"
"0.0011242169875004039","0.18176884036511182","0.2424629434943199","0.8278677999999999","1.0","159","191339","1051","4.1726260999998885"
"0.0007631917014805367","0.18419302461875808","0.24679674415124786","0.827731","0.0","145","191484","1052","3.8881835000001956"
"0.0005339604350749641","0.17667945182206585","0.23773413633599","0.8275743999999999","2.0","204","191688","1053","5.495456899999681"
"0.0005445480106457595","0.18388022174910892","0.2465016165423015","0.8273692","3.0","250","191938","1054","6.5770855000000665"
"0.0003785288070944124","0.17968632958152078","0.2415383674881675","0.8271964","0.0","131","192069","1055","3.428104600000097"
"0.00138106707844042","0.18516060782055702","0.24973298416983697","0.8270811999999998","0.0","127","192196","1056","3.3552128999999695"
"0.00022245119533395423","0.18662848937160828","0.24846323930165348","0.8269642","0.0","136","192332","1057","3.6439000999998825"
"0.0009494843386826026","0.18044967339797455","0.24269169636748053","0.8268238","1.0","174","192506","1058","4.6901136999999835"
"0.0007089306685278037","0.18851673665146032","0.25149402643243474","0.8266582000000001","1.0","191","192697","1059","5.038340000000062"
"0.0006087706577091012","0.18984907070795695","0.25448458989461265","0.8264907999999997","1.0","183","192880","1060","4.925293600000259"
"0.0009085894115135792","0.17311061189199486","0.23115917667746544","0.8263234","1.0","190","193070","1061","5.024069799999779"
"0.00040283540864252513","0.18208375134888818","0.24329204550560782","0.8261758","0.0","137","193207","1062","3.722245099999782"
"0.0006362411698389153","0.1862197953921098","0.24838160035701898","0.826021","2.0","206","193413","1063","5.42144049999979"
"0.0002354379402020594","0.17029947634690848","0.2274999534472441","0.8258571999999998","1.0","159","193572","1064","4.1218259000002035"
"0.0004139666439765609","0.1882138729095459","0.24998132369735024","0.8256879999999999","2.0","218","193790","1065","5.7527586000001065"
"0.0002126879519557023","0.18411533730594734","0.24592511042168266","0.8255205999999999","0.0","152","193942","1066","3.962995000000319"
"0.0005647070775580687","0.19427910633385181","0.259164703078568","0.8253946","0.0","130","194072","1067","3.4284615999999914"
"0.0002726365238975797","0.19300276266806055","0.2574992288242687","0.8252776000000002","0.0","131","194203","1068","3.4907892999999603"
"0.00044868840066353895","0.17951073911454943","0.24004854634404182","0.8251534","0.0","144","194347","1069","3.8587318000004416"
"0.00033841563059208317","0.18909956834145955","0.25248351054532187","0.8250255999999999","0.0","139","194486","1070","3.6246770999996443"
"0.00042586366474167263","0.1937883822963788","0.2592924260176145","0.8248689999999999","2.0","208","194694","1071","5.495973200000208"
"0.000273532325243448","0.19028052157825895","0.25456951558589935","0.8246944","1.0","180","194874","1072","4.797398100000009"
"0.000292607077244611","0.17567485592194965","0.23374109949384417","0.8245504","0.0","141","195015","1073","3.7269758000002184"
"0.000607195717703889","0.18966436604174172","0.2532525589553321","0.8244136000000001","0.0","164","195179","1074","4.43290960000013"
"0.0002651286311337379","0.17854476268544342","0.23862249020374182","0.8242804","0.0","133","195312","1075","3.6519178000003194"
"0.0001792253191894615","0.1811656295242956","0.24205882089622952","0.8241147999999999","3.0","234","195546","1076","6.21209510000017"
"0.0001888157090636216","0.18328365451759762","0.24466336965560914","0.8239276000000002","1.0","181","195727","1077","4.71895719999975"
"0.000376992396992976","0.1876889581863697","0.25107068568468094","0.823753","2.0","206","195933","1078","5.421339199999693"
"0.00020409479525874808","0.183754377398226","0.24630919098854065","0.8235783999999998","1.0","183","196116","1079","5.015589899999668"
"0.0001909711305555762","0.18686029257682654","0.24965622333379892","0.8234038","2.0","207","196323","1080","5.607536500000151"
"0.0004271793726325591","0.18745925592051613","0.24890546997388205","0.8232292","1.0","179","196502","1081","4.874582299999929"
"0.0003824651261024165","0.19151171257621363","0.2559635309796584","0.8230798","1.0","154","196656","1082","4.056603800000175"
"0.00029940240347059444","0.19141165721923747","0.25493179864071785","0.8229268000000002","1.0","185","196841","1083","4.8848282000003564"
"0.0004411367063519058","0.18243026760491457","0.2426305803385648","0.8227431999999998","3.0","221","197062","1084","5.78261190000012"
"0.00021542176522592444","0.18675093761374872","0.24938366153547842","0.8225884","0.0","124","197186","1085","3.2908164000000397"
"0.00024177845015011762","0.17528893540100177","0.2343761838820516","0.8224444","2.0","197","197383","1086","5.124123200000213"
"0.00026685714237828506","0.18122553956859253","0.24295299412573085","0.822295","0.0","136","197519","1087","3.571310799999992"
"0.0001694881786472086","0.18349636244502934","0.24521938203410668","0.8221546000000001","1.0","176","197695","1088","4.640412100000049"
"0.00015668763087607938","0.18080596453868425","0.2410162213521126","0.8220052000000001","1.0","155","197850","1089","4.111282100000153"
"0.00027703281284630066","0.17856308265078452","0.2387638178563887","0.8218792","0.0","125","197975","1090","3.2731684999998834"
"0.00013192281876736497","0.18787330278643855","0.25080593675374985","0.8217262","2.0","215","198190","1091","5.700691600000027"
"0.0002407423152935398","0.18954827125977586","0.2529911881795636","0.8215318000000001","2.0","218","198408","1092","5.771737099999882"
"0.00024990771078805933","0.17627088068162694","0.2360570597298005","0.8213734","0.0","134","198542","1093","3.523522200000116"
"0.00021222577936441667","0.18255089013837278","0.2434098655357957","0.8212546","0.0","128","198670","1094","3.44842989999961"
"0.0002759920256256348","0.18036833855994913","0.24043748406476753","0.8211196","1.0","172","198842","1095","4.686062900000252"
"0.00024017645364438067","0.190747138319744","0.2544220905337069","0.8209773999999999","0.0","144","198986","1096","3.927500300000247"
"0.00019790463794183154","0.17264119258113936","0.2305045843708749","0.8208208","2.0","204","199190","1097","5.453378100000009"
"0.00029710321836145815","0.18103898813327154","0.2421426141545886","0.8206534","1.0","170","199360","1098","4.617567700000109"
"0.0001735089332669304","0.17328806035220623","0.2319567520171404","0.8205058000000001","0.0","158","199518","1099","4.195847399999366"
"0.0002682494109359005","0.1959565890596268","0.2610871154577174","0.8203491999999998","2.0","190","199708","1100","5.2001484000002165"
"0.0002117437914250786","0.1821215976960957","0.24281163280829787","0.8202070000000001","0.0","126","199834","1101","3.4169904000000315"
"0.00023434573182278066","0.17956476614755743","0.23996746978339026","0.8200881999999998","0.0","135","199969","1102","3.699748800000634"
"0.0027676927687707575","0.18860993348062038","0.24942909041419625","0.8199694","0.0","128","200097","1103","3.4009839999998803"
"0.0009089409834290784","0.19109577933947244","0.25322803448547015","0.8198524","0.0","134","200231","1104","3.538470999999845"
"0.0014543918401819988","0.19213420265125777","0.2577019302912478","0.8196975999999999","2.0","212","200443","1105","5.636298000000352"
"0.0009688868616117028","0.1848478160980271","0.2477222393925597","0.8195283999999999","1.0","165","200608","1106","4.413161299999956"
"0.0007646787308788459","0.18840617878096444","0.2518469248499189","0.8193916","0.0","139","200747","1107","3.692272700000103"
"0.0006056349705913282","0.19142957820611842","0.2542564505163361","0.8192674","0.0","137","200884","1108","3.70543809999981"
"0.0007411327412158314","0.1969248357300575","0.2645420085352201","0.8191126","2.0","207","201091","1109","5.49309219999941"
"0.0009238703978765041","0.1843932378430699","0.24717340219852535","0.8189415999999999","1.0","172","201263","1110","4.593867400000818"
"0.0006847765487994669","0.19140726038151318","0.2549219789604346","0.8187346000000001","4.0","288","201551","1111","7.629599400000188"
"0.00042803560461379675","0.19220056664198637","0.25702887447550893","0.8184898","3.0","255","201806","1112","6.934041600000455"
"0.00031754250274293314","0.18013150068490127","0.24085590909970434","0.8183062","0.0","153","201959","1113","4.123298000000432"
"0.0002577890440128662","0.18407850491034017","0.2488813480815372","0.8181712","0.0","146","202105","1114","3.9162756000005174"
"0.0004105348876350945","0.1899512877377371","0.2546139744420846","0.8180182","1.0","192","202297","1115","5.02254560000074"
"0.0007918215038056379","0.18912232215287256","0.2521920436229862","0.8178219999999999","3.0","244","202541","1116","6.89153720000013"
"0.00042702722905732136","0.18510495038593516","0.24765650811148623","0.8176204","2.0","207","202748","1117","5.930094000000281"
"0.00037823511610906457","0.19570817562138162","0.2613096982240677","0.8174547999999999","1.0","164","202912","1118","4.4463151999998445"
"0.00046186535093345975","0.1963762744809642","0.26415963425780786","0.8173216000000001","0.0","130","203042","1119","3.5436868999995568"
"0.0005389279082010035","0.18337645065039396","0.24548075273633002","0.8171902","1.0","160","203202","1120","4.383081599999969"
"0.0004488733639523308","0.19424676823039208","0.26106695422241766","0.8170065999999998","3.0","247","203449","1121","6.52932520000013"
"0.00033729808235096116","0.19436173495792208","0.25940037128471194","0.8168194","1.0","169","203618","1122","4.403526899999633"
"0.00035984520013698784","0.18187830168753863","0.24238253831863404","0.8166718","1.0","160","203778","1123","4.415840800000296"
"0.00020355893199031647","0.1882215473106352","0.2508836464356568","0.8164936","2.0","237","204015","1124","6.430024299999786"
"0.0003012878365855916","0.19463343992829324","0.25899702285726867","0.8162793999999999","2.0","239","204254","1125","6.308678800000052"
"0.00025714355505665736","0.18816753195704156","0.251376673298062","0.8160759999999999","2.0","212","204466","1126","5.607396100000187"
"0.00019292304493016368","0.18956457311287522","0.2530450612927477","0.8158941999999999","2.0","191","204657","1127","5.046937499999331"
"0.00026939999969499695","0.1904282309114933","0.25502954609692097","0.8157501999999999","0.0","129","204786","1128","3.3668078000000605"
"0.0002789094101072723","0.1897948465564034","0.25335269245234404","0.8155935999999999","2.0","220","205006","1129","5.807910499999707"
"0.0003219558529225823","0.18825513124465942","0.2517250816564302","0.8154279999999999","0.0","149","205155","1130","3.9529137999998056"
"0.00020885666769614048","0.18920794637365776","0.25197646631435916","0.8152822000000001","1.0","175","205330","1131","4.748576100000719"
"0.00024502285457302884","0.18336420004134593","0.24508398382560068","0.8151202","1.0","183","205513","1132","4.916768000000047"
"0.00019659255917758856","0.19413226536091635","0.25892623338629217","0.8149761999999999","0.0","137","205650","1133","3.564846999999645"
"0.0002555368741741404","0.18372556328773498","0.24500096142292022","0.814825","2.0","199","205849","1134","5.424688500000229"
"0.00025348124137696974","0.191446857481468","0.2560133225307232","0.8146612","1.0","166","206015","1135","4.490525700000035"
"0.00014522518303136976","0.1814174289918608","0.24380383185214466","0.8145225999999999","0.0","143","206158","1136","3.8969813999992766"
"0.00020730451509404124","0.19011069495569577","0.2542751588604667","0.8143588","2.0","221","206379","1137","5.9388702999995076"
"0.00033648526861160743","0.18347598997683362","0.2453060088486507","0.8141553999999998","3.0","230","206609","1138","6.119355400000131"
"0.00038440060271591973","0.19710096678672692","0.26236171332689434","0.8139808","1.0","157","206766","1139","4.108272600000419"
"0.0003798996175729289","0.18990819359367545","0.25351245125586336","0.8138314000000002","1.0","177","206943","1140","4.662002600000051"
"0.00025483676886235083","0.1852445085259045","0.24728106897251279","0.8136604000000001","1.0","204","207147","1141","5.385580199999822"
"0.00022183565205133554","0.1869125919682639","0.2496756672859192","0.8134425999999999","4.0","281","207428","1142","7.459769699999924"
"0.0004153975091720631","0.19744448844463594","0.2626627400036781","0.8132607999999999","0.0","124","207552","1143","3.3519868000003044"
"0.0002153794257537811","0.19315308751538396","0.2574415565468371","0.8131473999999999","0.0","128","207680","1144","3.4980560000003607"
"0.000418740065755888","0.1842111751437187","0.24503450095653534","0.8130267999999999","0.0","137","207817","1145","3.7149042999999438"
"0.0003049009320253687","0.19616562827509276","0.2618698626756668","0.8128756","2.0","197","208014","1146","5.511462700000266"
"0.00025353859877833067","0.18586097562566717","0.24841362618385476","0.8127028000000001","2.0","190","208204","1147","5.451421400000072"
"0.00020339967870634557","0.19023562967777252","0.253839427495704","0.812557","0.0","136","208340","1148","3.8587760999998864"
"0.00025246801214962034","0.18823365902616865","0.25147868621916997","0.8124202000000001","1.0","165","208505","1149","4.615209700000378"
"0.00013361268730704978","0.19576058024540544","0.2618368794210255","0.812287","0.0","130","208635","1150","3.4120501000006698"
"0.00033479610574431716","0.18461097672581672","0.24707198709249498","0.8121394","1.0","198","208833","1151","5.315117999999529"
"0.00021103160144561757","0.18787535893566468","0.2505555904525168","0.811927","3.0","272","209105","1152","7.271045399999821"
"0.00021065565850525065","0.19057995018859705","0.25484526008367536","0.8116965999999998","3.0","241","209346","1153","6.408863900000142"
"0.0002588855498358428","0.1934739888096467","0.2584079519296304","0.8115184","1.0","155","209501","1154","4.147447199999988"
"0.00014936759116073304","0.18457858235228294","0.24662798555458293","0.8113564000000001","2.0","205","209706","1155","5.4315121999998155"
"0.00021561681748402583","0.18818652629852295","0.2514827573491681","0.8112087999999998","0.0","124","209830","1156","3.2781518000001597"
"0.0010141727361250169","0.19919872965131488","0.26536125093698504","0.8110269999999999","4.0","281","210111","1157","7.511747800000194"
"0.0012154101758198239","0.19554348502840316","0.2597183732243327","0.8107624","4.0","306","210417","1158","8.367480599999908"
"0.0010195469592373212","0.19818667877538532","0.26427686068357203","0.8105319999999999","2.0","206","210623","1159","5.614973700000519"
"0.001523124032136173","0.20172242955728012","0.2663979801264676","0.8103808","0.0","131","210754","1160","3.5405415000004723"
"0.0009479060788599161","0.19546487643605187","0.260030753555752","0.810208","3.0","253","211007","1161","6.682771099999627"
"0.00048253604909405113","0.19878556653857232","0.2644407581537962","0.8100225999999999","1.0","160","211167","1162","4.245340200000101"
"0.0009356018894368965","0.19968843290322943","0.2653105566395989","0.8098084000000001","4.0","316","211483","1163","8.386712200000147"
"0.00045344514941427644","0.19493307819906272","0.2603844879370815","0.8095708","3.0","213","211696","1164","5.688896799999384"
"0.000518080420947213","0.18675648082386365","0.24889363754879346","0.8093961999999998","1.0","176","211872","1165","4.750122000000374"
"0.0006204743757906899","0.19081033041348328","0.2556768800761249","0.8092503999999999","0.0","145","212017","1166","3.9958385999998427"
"0.0007978580640719017","0.19920787463585535","0.2649202204885937","0.8091082","1.0","170","212187","1167","4.768476799999917"
"0.00036046770605025814","0.2042745433251063","0.2733822059631348","0.8088975999999999","4.0","301","212488","1168","8.33124719999978"
"0.0003608633890259873","0.19382934187623588","0.2590216875753619","0.8086833999999999","1.0","175","212663","1169","4.899857899999915"
"0.00046092518589700503","0.19718307618583952","0.2623917026179177","0.8085412","0.0","141","212804","1170","3.986754999999903"
"0.0007966301203376371","0.19997414719799292","0.2676074304010557","0.8083953999999999","1.0","182","212986","1171","5.172486500000559"
"0.0007609256582244681","0.2139958549629558","0.2837734933603894","0.8082334000000002","1.0","177","213163","1172","4.942955999999867"
"0.00043705540546008185","0.20903735980391502","0.27847305312752724","0.8080533999999998","3.0","222","213385","1173","6.254073799999787"
"0.00043195751368330093","0.21208983613178134","0.2836427092552185","0.807895","0.0","130","213515","1174","3.6090721000000485"
"0.0003486392322156462","0.19483059525489807","0.26014949947595595","0.8077474000000002","2.0","198","213713","1175","5.841089499999725"
"0.00021962834979626122","0.19156347578618585","0.25571384081026405","0.8075836","1.0","164","213877","1176","4.728415100000348"
"0.0003852939336117261","0.19204448799000068","0.2567725499324939","0.8073874","3.0","274","214151","1177","7.388844399999471"
"0.00033164899907440543","0.19829608355799028","0.2647330724904614","0.8071533999999999","3.0","248","214399","1178","6.806376900000032"
"0.0004389207574466568","0.19265980205752634","0.2597057390393633","0.8069824000000001","0.0","133","214532","1179","3.7928440999994564"
"0.00032192632318824786","0.19768952639127263","0.2640673615494553","0.8068348000000002","2.0","195","214727","1180","5.499183200000516"
"0.0002232212852894528","0.1906716891697475","0.25541892647743225","0.8066836000000001","0.0","141","214868","1181","4.070940199999313"
"0.00043873761359673855","0.20212093148476037","0.27035804360340804","0.8065503999999999","1.0","156","215024","1182","4.525893499999256"
"0.00037097034854987004","0.19610359900912575","0.2615065737519153","0.8064027999999998","1.0","170","215194","1183","4.879034100000354"
"0.0002298732156188448","0.20822502061342582","0.27824930655650604","0.8062552","1.0","155","215349","1184","4.431788899999447"
"0.00029651875383933656","0.20495436936616898","0.2732842367142439","0.8061130000000001","1.0","161","215510","1185","4.511038100000405"
"0.00032280270539786216","0.19554616883397102","0.2609518766403198","0.8059833999999999","0.0","130","215640","1186","3.696098799999163"
"0.00021676694454870858","0.19719596861339198","0.26279361037219445","0.805852","1.0","164","215804","1187","4.726663999999801"
"0.00024349739974043231","0.1981756875048513","0.2651906045882598","0.8056954000000003","1.0","184","215988","1188","5.203363800000261"
"0.00031491779096044905","0.19244447655298494","0.2569245093248107","0.8055333999999998","1.0","174","216162","1189","4.9751164999997854"
"0.00040211408138608984","0.19584370360654943","0.26155880005920634","0.805393","0.0","136","216298","1190","3.7942283000002135"
"0.00037353011253692196","0.19238063364344485","0.2588489371187547","0.8052706","0.0","135","216433","1191","3.818961400000262"
"0.00037365350066725765","0.20127809516021183","0.2691323761429105","0.8051463999999999","0.0","142","216575","1192","3.99519650000002"
"0.00027254283235206024","0.20150126729692733","0.26906192775756593","0.80497","3.0","251","216826","1193","7.114217600000302"
"0.0002342984657338497","0.1886721034016874","0.25188901068435776","0.8047918","0.0","144","216970","1194","4.073612499999399"
"0.0002894785696135398","0.18843630223702162","0.2509852151075999","0.8046568","1.0","156","217126","1195","4.391680599999745"
"0.0004298294419784091","0.19673046838031727","0.2632104650642095","0.8044264000000003","5.0","358","217484","1196","10.263009799999963"
"0.0002708309231138628","0.20559125929139555","0.2747048281598836","0.8041510000000001","3.0","255","217739","1197","7.249540499999966"
"0.00027443443694051973","0.1912333074471225","0.25482334261355194","0.8039529999999999","1.0","185","217924","1198","5.298800600000504"
"0.0005468800206654123","0.1948631674051285","0.2598198649287224","0.8037802","2.0","200","218124","1199","5.8259900000002744"
"0.0005206264533206614","0.192341413635474","0.25657447370199055","0.8035966","2.0","207","218331","1200","5.950307600000087"
"0.0003718267401306245","0.2018153864579896","0.26940711742887896","0.8034165999999999","2.0","192","218523","1201","5.460633700000471"
